"","x","y"
"1",8.9350962715508,8.99644391156445
"2",9.56266276998177,9.73531240836584
"3",12.9615457968833,7.47578227933127
"4",10.1339659437067,7.99863094837281
"5",10.2456466968058,8.68244457043239
"6",13.2586234750782,8.00125455253423
"7",10.8757407913795,9.94059924529297
"8",7.59638365424759,11.8711635114954
"9",8.6949795814023,9.5144512719462
"10",9.15324225681008,10.94323131965
"11",12.325755415135,10.8869549949767
"12",10.683646271409,11.2445264692332
"13",10.7614657561287,8.63954869225548
"14",10.2102971602957,8.55362822299582
"15",8.94390184396726,12.0024468641305
"16",13.3951349599258,11.8433895195419
"17",10.9459159086356,9.88367997435353
"18",6.26342740240369,10.1593284270886
"19",11.332576212971,9.36851120951703
"20",9.10169632531693,8.48286741046792
"21",7.97113495862499,10.9423018636365
"22",9.58584766214924,8.21358491595053
"23",8.05059154821624,9.4906516953653
"24",8.61510666434683,8.35980027835391
"25",8.81242539108641,10.9705092930573
"26",6.79528270958942,7.77017719138792
"27",11.5917953845396,8.7471199608878
"28",10.2914089238894,10.165756660599
"29",7.8375398196773,10.9659338225905
"30",12.3822483500329,7.670942096975
"31",10.8102820208059,11.9797191255292
"32",9.43936418231469,11.6272044615687
"33",11.7007387559855,10.9876205370023
"34",11.6684536263128,10.3786800495288
"35",11.5610040551112,9.58620930144214
"36",11.3084164827902,10.0473389697438
"37",11.0524435417214,9.36077997214084
"38",9.88236774990423,9.81229673465293
"39",9.41867093889416,11.5055696693914
"40",9.27710509807647,9.40348709916059
"41",8.68005674005103,9.17457725070365
"42",9.60495717176276,10.819561571958
"43",7.5957469320203,8.29725586594748
"44",14.1210163341432,10.012371846714
"45",12.2951277967795,10.9927090782513
"46",7.86609369191364,10.7848254611583
"47",9.23451881293176,10.1539249989562
"48",9.11335482811588,10.250605238979
"49",11.481933724839,10.2773197396335
"50",9.84159877370352,10.3407161937595
"51",10.48130517659,10.6434652467536
"52",9.94576116483746,9.22150000236545
"53",9.9185461311465,7.04064096502354
"54",12.6003443396275,8.38871973129326
"55",9.57103512724739,10.0503903395025
"56",12.8812941484161,9.72939635102468
"57",7.05736967196258,12.125986593513
"58",11.1107661243085,8.60048858422515
"59",10.2353230633048,9.25467661537977
"60",10.4102889806135,8.26680303079311
"61",10.7213150172438,10.1156275567631
"62",9.04558543909233,9.45424593611165
"63",9.3669059710281,10.3040936365006
"64",8.06470677209653,12.12020452534
"65",7.9635966696964,9.58737319141154
"66",10.5767044186681,9.89082425100958
"67",10.8515985793959,9.99595328936027
"68",10.100708030788,12.3926642558122
"69",11.7523081889715,9.19577349183805
"70",13.8951609026916,11.1866658470249
"71",9.06704078449258,10.6518816030961
"72",5.61257913628246,10.3350287331997
"73",11.9109031964783,10.3958545928001
"74",8.65251855109345,12.03130232205
"75",8.69278362871202,12.0233255578807
"76",11.9485856024237,11.0856005075188
"77",9.45893128660308,7.29683866651208
"78",7.68063634671638,10.4359915365636
"79",10.3444766115234,10.4515471314969
"80",9.73610641136582,10.5117758615451
"81",10.0109519532098,10.0126695170914
"82",10.73203276214,10.6227569381325
"83",9.29574593959442,11.8061452630353
"84",11.2243154421858,10.0255002498583
"85",9.58107553254437,10.5264262410325
"86",10.6303857314398,8.69607722953259
"87",12.0839941249838,10.0323750174835
"88",10.8268448325842,10.8404906469339
"89",9.38072998749067,11.2614911701294
"90",12.1827344750571,9.77780001920891
"91",11.887657326328,9.97479004010716
"92",11.0419542230653,7.44431035961486
"93",10.4535902967117,11.5359196158368
"94",8.80697845552519,10.9397674438468
"95",12.585239652207,9.81939756368145
"96",8.85950678442046,10.6847402300868
"97",14.1559326867315,10.3847820200465
"98",12.9119601897519,10.1857531645729
"99",9.55216931770909,12.1712287962897
"100",8.04980028941712,8.47656208504201
"101",8.65022752897133,9.01953971034402
"102",10.4880790473974,10.5164895372404
"103",9.53128543092149,10.1127713126236
"104",9.33966906114431,9.21750140872401
"105",8.19192472219647,11.2104020503518
"106",9.91444732286305,10.8596119885265
"107",8.50868150803156,11.4262398306452
"108",6.83091032048254,8.81690200400825
"109",9.27756961145325,7.69011006376805
"110",11.7460935572155,9.98851004004042
"111",8.90684077104406,9.58101097071562
"112",11.1551322122276,7.62289601240457
"113",6.92602285425059,8.82652199632171
"114",9.89443226550338,9.82293420807383
"115",10.9868736874926,7.55603503122807
"116",10.5721913881168,7.57116725156788
"117",10.200784768883,11.0823812002673
"118",8.78265858421979,8.55952302842496
"119",8.38556174253619,8.94940235028885
"120",8.05415529785066,10.4132450663436
"121",10.2235285344902,8.39444960940159
"122",8.19979823304888,9.02641704519352
"123",9.06794085696873,10.983247271014
"124",9.51342483482333,9.08074530270853
"125",13.5033378099412,10.9752349844721
"126",8.76129518677863,6.82035989998684
"127",10.4472344873412,8.31646751633999
"128",10.1481256141711,10.9726582172765
"129",8.17247239515276,10.6989561337401
"130",9.86451463636516,10.0024906786699
"131",12.7446466310044,9.54298128158069
"132",10.8578577008505,9.45654598111789
"133",10.0783425517866,9.9857034167792
"134",9.19725601855471,11.575799087348
"135",6.09883027907302,9.45486872216882
"136",12.1495407054869,11.5930184302375
"137",7.22478386524284,7.65731449193592
"138",11.4059002706669,10.136245504653
"139",13.6272967815132,12.3356236826993
"140",7.25660299415358,10.6211244746412
"141",11.333390237212,8.2127007044479
"142",9.50182477013531,11.6636675267964
"143",7.01292609762357,8.84012731964173
"144",7.12213145781467,10.1841706001797
"145",6.95708127020827,11.3381148380875
"146",8.99127760787642,9.03076552357281
"147",7.22266438850779,9.78094408212558
"148",11.3070418686541,8.42647288877087
"149",13.9902069869988,11.0112860773408
"150",7.55464209553316,10.1831086347843
"151",11.4967038102028,10.522173723561
"152",11.4611802579017,9.0498054862854
"153",10.6311849000052,9.1421160908657
"154",8.08408444427369,9.63976858389335
"155",9.77304004740175,9.58461724097293
"156",9.46724886317653,9.58377166050322
"157",11.0696801131189,9.35675986801397
"158",9.29236636340272,10.4928004461013
"159",11.8562494347027,9.47280841382873
"160",9.28829637024267,9.22482713535619
"161",12.0001517846007,8.16659454885636
"162",8.00656368733448,11.4729136524449
"163",7.60570503495959,7.522841857306
"164",16.1579758763906,9.70594430043045
"165",9.20797058249518,9.57121130825761
"166",10.5666324239274,10.4529203964852
"167",11.2094823806643,8.97493100684171
"168",9.08081681115339,9.52301573037941
"169",10.9820378841959,11.4450239379153
"170",10.7010326020317,9.16893023954068
"171",9.59077703548078,7.76285888278579
"172",10.1240567636981,11.7867247562575
"173",9.93527221789692,10.5295924304438
"174",14.0440586081307,9.32601819011097
"175",8.59146141708163,8.85573870221087
"176",7.91760709255814,7.00642896390457
"177",10.071797958425,11.1375206244787
"178",10.589913423942,9.37254315608937
"179",10.8293946099293,7.4513654896482
"180",9.1291058678489,10.3020573904982
"181",7.97968034545474,10.6344387119565
"182",12.40005183457,10.0555846911242
"183",9.33566426288825,10.4411593576766
"184",8.35552556095859,9.94805812719978
"185",9.55106881901192,11.3420895190214
"186",9.62536580073775,10.4472471419568
"187",12.1088485504559,10.9566064611573
"188",10.1610008551747,9.4674262021948
"189",11.4327021918506,9.28831061524417
"190",9.05134516737271,11.1841792574351
"191",10.407446088205,10.2313871597145
"192",9.38309676816741,9.76817406405493
"193",10.1797087035298,10.4788607396523
"194",8.29880961984267,9.30947659180527
"195",7.50947708667685,11.6776971831837
"196",13.7947054310211,8.41734459135005
"197",11.1413467649776,10.150781912679
"198",7.62258441291261,10.3089021004968
"199",8.8387847583072,11.0224865392572
"200",7.74758783926511,11.0975636555469
"201",14.1777396628791,9.82331393160313
"202",12.4935846552237,8.62721793832224
"203",9.49622439227693,10.4729386496057
"204",11.032068712541,11.0480651102965
"205",9.21275409895417,10.3896375133157
"206",9.0951309002304,9.06579056585773
"207",8.50165460808454,10.0674340328081
"208",8.87022719182693,8.06666551184872
"209",13.1367241879397,10.0110588220352
"210",9.89734656233766,9.91760973595916
"211",10.2265659492124,10.8857187126765
"212",10.4630061162383,9.2103042905492
"213",12.3417041691221,7.06514161239105
"214",9.01947872120492,10.3517016898356
"215",8.11423641425513,8.83030912810308
"216",13.1838241715661,10.5559611705669
"217",9.16178988787996,9.05308101405168
"218",8.62617465711424,8.71945676337571
"219",7.65108107412174,9.70301434619125
"220",7.55904012759619,8.04330762549261
"221",8.90945038933383,9.17565886607131
"222",11.1741730526164,9.89515098939674
"223",12.1087114639665,9.09557849581703
"224",11.3444178722876,10.3608023598025
"225",9.30905113551902,9.79832037809636
"226",10.1135248810307,9.31996879874695
"227",8.66126671900787,11.3174762301247
"228",8.63728549300938,9.44821551833142
"229",11.6808359480561,9.7269709263883
"230",8.07037410065327,10.5393370454985
"231",13.7150585344357,11.3585275716099
"232",9.82839277146488,8.01561783082645
"233",10.4076237705955,8.67830452419341
"234",8.59679736099481,8.89701268267995
"235",8.90866148944979,10.3663471667174
"236",7.49766934862004,9.85993322590395
"237",9.65244176209182,11.3640049506543
"238",10.7960665693565,8.56461196724154
"239",10.6161782539066,9.87674297173358
"240",8.51508067459597,10.3734946132754
"241",8.5016182553774,7.55890037975194
"242",9.04582243514857,9.23170743683964
"243",12.8425152727081,12.1920770698853
"244",7.83912312073508,9.68055330994322
"245",9.65980197067762,9.48906181989166
"246",13.61448746119,11.1862777286237
"247",9.80814771787526,10.9720894226098
"248",7.41630266273935,10.9390690001703
"249",8.73693807297928,10.2113631862639
"250",10.9223739599193,9.64027554783109
"251",9.28635454382743,10.7307951990802
"252",8.93243490925541,10.4735922086706
"253",9.34655725515593,10.6749365939101
"254",10.1719436295645,11.579766134666
"255",13.0371666651771,9.40351648399101
"256",9.83172628693612,7.95692668964647
"257",12.0535190426879,7.36611486739613
"258",11.1984328197361,11.7735037897489
"259",9.78408419853833,9.6218754948815
"260",7.08748619450786,8.94204543423172
"261",9.00987709665021,8.67168257840599
"262",9.0692461390369,8.88319013147273
"263",10.0895934222469,9.83222957146422
"264",12.470377487567,9.392486733297
"265",14.3568500502791,8.76958335889534
"266",12.9404040120692,9.74575805368227
"267",9.74701316777501,10.7520016568928
"268",6.66259794844049,8.10804365096271
"269",9.26131825826369,12.983653245836
"270",10.1694937238393,9.90634616389502
"271",11.6055247077281,11.0438347062667
"272",11.8288031401201,10.0250302109995
"273",11.3001879158913,11.1984878726098
"274",7.34897873538101,11.2984076046691
"275",11.6143217867034,12.3663183725468
"276",9.15154128878828,8.98797514612649
"277",10.3321251303064,12.5556022452303
"278",10.1416472366301,10.0024492459979
"279",10.813516853444,9.57447468785027
"280",10.0468824673697,6.43494116648907
"281",6.83179731458724,7.61947069115921
"282",11.3993423330695,9.65577050230264
"283",10.7334504798644,10.6311311516913
"284",9.49526191197138,9.31293506026783
"285",10.2244745709887,9.61082046679935
"286",10.2546734262001,8.78460107580654
"287",10.4199369902659,12.1454236047987
"288",13.1176077153572,8.70838814773991
"289",9.5838042800264,10.5661969876427
"290",10.3193242293808,10.218785578803
"291",12.2199293588313,10.0915062839562
"292",12.0029439444161,10.4655391701639
"293",12.1759999097227,9.4801766242694
"294",8.90281079798684,10.3284220910745
"295",13.8047171875564,11.7264261068528
"296",10.1267316547673,9.692310950643
"297",13.547018504943,11.5122788708266
"298",7.43328489654165,9.44584249769708
"299",10.0398688140731,9.84060832255607
"300",12.3748376848415,10.0413644106151
"301",8.64103984427669,9.5257961687454
"302",8.56989096038629,9.62920101474021
"303",8.2167764631469,10.369118551279
"304",8.0002247692564,7.73925110963725
"305",9.16939688695724,12.1917808915562
"306",10.6292404286221,9.78644199599612
"307",6.17300005395063,10.4369744892996
"308",10.4027628234074,10.4647578371469
"309",12.3496825881915,10.9947026212615
"310",13.8713906346568,8.3165223371053
"311",12.4722343851811,10.1001592704036
"312",11.4378720512123,10.7271466380097
"313",6.71921224168277,10.6012592940617
"314",8.85713725478711,10.1211557599244
"315",9.33111173249303,8.6789635357756
"316",11.3366954152381,9.6614827189725
"317",9.79922446539283,7.10646526379765
"318",7.60856760668567,9.9975093935645
"319",13.2004278453788,10.609629558142
"320",11.7316434544123,9.3681182053015
"321",10.4511175177329,11.7304442246877
"322",12.314406359619,9.17508686066621
"323",7.45632885425355,9.97457477390134
"324",11.2555585658006,11.4567480733825
"325",9.0064664850045,10.1202055741169
"326",11.2991164915164,7.36439411359513
"327",9.88443828614586,10.0234172627265
"328",11.2026253547598,10.1858279399727
"329",12.5374834686128,9.48302749189638
"330",10.0138511716021,10.2548733906076
"331",11.933361410209,11.2702073495688
"332",7.74197533321884,10.1279873015777
"333",8.62895156317157,8.85646226933887
"334",12.8865136516375,11.6827760136802
"335",10.7170371487455,12.3749752949168
"336",6.10077664117591,11.0817589332497
